company_name,company_website,contact_email,contact_phone,contact_place_street,contact_place_city,contact_place_state,contact_place_country,contact_place_postal_code,social_links
arthurcasas.com,https://www.arthurcasas.com,,,,São Paulo,,,,"https://www.facebook.com/studioarthurcasas | https://www.instagram.com/studio.arthurcasas/ | https://br.pinterest.com/studio_arthurcasas/ | https://br.linkedin.com/company/studio-arthur-casas | https://www.admagazine.com/articulos/una-fachada-artesanal-y-texturizada-por-arthur-casas-cubre-este-proyecto-en-brasil | https://www.arquitecturaydiseno.es/casas/paraiso-ecuestre-esta-casa-conviven-armonia-caballos-y-personas_8151 | https://www.designverse.com.cn/content/home/article/coudelaria-studio-arthur-casas-en | https://www.domusweb.it/en/architecture/gallery/2022/09/29/the-brazilian-cobog-in-6-architectures.html | https://forbes.com.br/listas/2022/07/forbes-50-destaca-historias-de-reinvencao-e-sucesso-apos-os-50-anos/ | https://gandgmagazine.eu/best-residential-projects-of-2021 | https://hospitalitydesign.com/news/retail-commercial/55-design-store-sao-paulo/ | https://www.xn--ministeriodediseo-uxb.com/arquitectura/tienda-55-design-san-pablo-studio-arthur-casas/ | http://www.naturadergi.com/anasayfa/lab-evi/?lang=en | https://pointofdesign.pl/architektura/brazylijski-modernizm-w-wykonaniu-arhura-casasa/ | https://urbana.com.pt/2021/11/olhar-o-tejo-no-coracao-de-lisboa/ | https://www.traits-dcomagazine.fr/superbe-jeu-de-lignes-et-de-volumes/ | https://www.traits-dcomagazine.fr/transcender-lhorizontalite/ | https://www.wallpaper.com/architecture/bd-house-arthur-casas-sao-paulo-brazil | https://www.wallpaper.com/architecture/studio-arthur-casas-plus55design-retail-store-sao-paulo-brazil | https://www.wallpaper.com/architecture/apartment-interior-design | https://www.wallpaper.com/design-interiors/arthur-casas-furniture-espasso-miami-launch | https://www.architecturaldigest.in/content/brazil-a-home-with-a-garden-for-a-roof/#s-cust0 | https://www.admagazine.ru/architecture/dom-s-zelenoj-kryshej-v-brazilii | https://www.ad-magazin.de/article/arthur-casas-ipanema | https://www.ad-magazin.de/article/dachbegruenung-brasilien-jy-haus-sao-paulo-studio-arthur-casas | https://www.architecturaldigest.in/content/brazil-designs-modern-home/#s-cust0 | https://www.admexico.mx/diseno/editors-pick/articulos/estudio-brasileno-studio-arthur-casas/3944 | https://www.archdaily.com/945657/kosushi-miami-restaurant-studio-arthur-casas?ad_source=search&ad_medium=search_result_all | https://www.archdaily.com/945668/brownstone-house-studio-arthur-casas | https://www.archdaily.com/944241/icaro-jardins-da-graciosa-building-studio-arthur-casas | https://www.archdaily.com/922868/rs-apartment-studio-arthur-casas | https://www.archdaily.com.br/br/920700/residencias-privativas-four-seasons-sao-paulo-studio-arthur-casas | https://www.archdaily.com/918519/jy-house-studio-arthur-casas | https://www.archdaily.com/894190/bauman-corporate-studio-arthur-casas | https://www.archdaily.com/898829/ds-house-studio-arthur-casas | https://www.archdaily.com.br/br/913530/escritorio-ha-studio-arthur-casas | https://www.archdaily.com/913509/office-hy-studio-arthur-casas?ad_source=search&ad_medium=search_result_all | https://www.archdaily.com/334130/k-house-studio-arthur-casas | https://www.archdaily.com/795671/kaa-studio-arthur-casas | https://www.archdaily.com.br/br/913547/kosushi-viradouro-studio-arthur-casas | https://www.archdaily.com/538209/al-house-studio-arthur-casas | https://www.archdaily.com/553008/saraiva-bookstore-studio-arthur-casas | https://www.archdaily.com.br/br/913546/casa-md-studio-arthur-casas | https://www.archdaily.com.br/br/913545/om-townhouse-studio-arthur-casas | https://www.archdaily.com/783891/toro-gastrobar-studio-arthur-casas | https://www.archdaily.com.br/br/913505/hstern-ny-studio-arthur-casas?utm_source=offices&utm_medium=email&utm_campaign=just-published | https://www.archdaily.com/913855/unico-building-studio-arthur-casas | https://www.archdaily.com/907805/this-brazilian-startup-creates-smart-pre-fabricated-house-in-half-the-time | https://www.archdaily.com/889508/ms-house-studio-arthur-casas?utm_medium=email&utm_source=ArchDaily%20List&kth=1,032,341 | https://www.archdaily.com/908521/mistral-iguatemi-wine-store-studio-arthur-casas | https://www.archdaily.com/889368/emiliano-rj-studio-arthur-casas?ad_medium=gallery | https://www.archdaily.com/540982/four-houses-in-baleia-studio-arthur-casas | https://www.archdaily.com/931615/nvd-house-studio-arthur-casas | https://www.architecturalrecord.com/articles/14770-upper-west-side-brownstone-by-studio-arthur-casas | https://www.architecturalrecord.com/articles/13620-brazilian-prefab-by-studio-arthur-casas?v=preview | https://www.facebook.com/canalarte1/videos/1506496882768771/ | https://revistacasaejardim.globo.com/Casa-e-Jardim/Arquitetura/noticia/2018/09/com-design-moderno-e-assinado-casa-e-construida-em-apenas-1-mes.html | https://casavogue.globo.com/Interiores/apartamentos/noticia/2018/11/sabrina-sato-abre-seu-apartamento-dos-sonhos-em-sao-paulo.html | https://www.cladglobal.com/CLADnews/architecture-design/Studio-Arthur-Casas-mix-apartments-hotel-and-restaurants-in-stately-Sao-Paulo-tower/343887?source=news | http://www.contemporist.com/wine-store-has-wood-walls-lined-with-wine/ | https://www.designretailonline.com/galleries/hospitality/kosushi-miami/#1 | https://www.designboom.com/architecture/studio-arthur-casas-tm-apartment-lisbon-07-23-2020/ | https://www.designboom.com/architecture/studio-arthur-casas-six-story-brownstone-house-new-york-06-26-2020/ | https://www.designboom.com/architecture/studio-arthur-casas-installs-detailed-woodwork-piece-kosushi-restaurant-miami-05-13-2020/ | https://www.designboom.com/architecture/studio-arthur-casas-rs-apartment-rio-de-janeiro-brazil-08-13-2019/ | https://www.designboom.com/architecture/studio-arthur-casas-jy-house-sao-paulo-04-23-2019/ | https://www.designboom.com/architecture/arthur-casas-icaro-residential-condo-building-curitiba-brazil-08-19-2018/ | https://www.designboom.com/architecture/studio-arthur-casas-prefabricated-syshaus-residence-sao-paulo-10-28-2019/ | https://www.designboom.com/architecture/studio-arthur-casas-vn-ferreira-lobo-building-sao-paulo-brazil-08-15-2019/ | https://www.dezeen.com/2020/07/27/green-roof-jy-house-studio-arthur-casas-brazil/ | https://www.dezeen.com/2019/10/05/studio-arthur-casas-perches-rs-apartment-above-rio-de-janeiros-ipanema-beachfront/ | https://www.dezeen.com/2019/08/18/nvd-house-studio-arthur-casas-sao-paulo-brazil/ | https://www.dezeen.com/2018/08/07/prefabricated-syshaus-hom-studio-arthur-casas-brazil/ | https://www.dwell.com/article/sustainable-smart-prefab-modular-homes-sao-paulo-brazil-syshaus-75894f0c | https://www.elledecor.com/es/casas/a33397631/piso-paris-estilo-elegante-tonos-neutros-arthur-casas/ | https://www.elledecor.com/es/casas/a33397176/casa-familiar-brownstone-nueva-york-arthur-casas/ | https://www.elledecor.com/es/casas/a27450807/piso-rio-janeiro-vistas-ipanema/ | https://www.elledecor.com/it/case/a33511231/casa-in-brasile-progetto-arthur-casas/ | https://www.elledecor.com/it/viaggi/a21280896/infinity-pool-copacabana-hotel-emiliano-arthur-casas/ | https://www.galeriadaarquitetura.com.br/projeto/studio-arthur-casas_/praca-henrique-monteiro/5963 | https://www.galeriadaarquitetura.com.br/projeto/studio-arthur-casas_/casa-nvd/5885 | https://www.hospitalitydesign.com/projects/restaurants/kosushi/ | https://www.gradnja.rs/hotel-emiliano-u-riju-po-projektu-studija-arthur-casas/ | https://www.interiordesign.net/projects/17932-studio-arthur-casas-designs-tech-centric-new-york-brownstone/ | https://www.interiordesign.net/projects/14267-emiliano-rio-by-studio-arthur-casas-and-oppenheim-architecture-and-design-2017-best-of-year-winner-for-foreign-boutique-hotel/ | https://liberaleclectic.com.au/studio-arthur-casas-syshaus-architectural-integrity/ | https://www.nytimes.com/2020/03/06/realestate/luxury/modern-houses-golf-courses.html | https://blogs.oglobo.globo.com/luciana-froes/post/emiliano-rio-ganha-premio-de-arquitetura.html | https://www.opumo.com/magazine/rs-apartment-integration-of-colour | https://revistaprojeto.com.br/acervo/studio-arthur-casas-kosuhi-miami-florida-estados-unidos/ | https://www.gooood.cn/syshaus-by-arthur-casas-design.htm | https://numero.jp/trip-60/ | https://www.valor.com.br/cultura/5707467/construcao-sem-fronteiras | https://www.valor.com.br/cultura/5246285/um-circuito-cinco-estrelas?utm_source=WhatsApp&utm_medium=Social&utm_campaign=Compartilhar | https://vejario.abril.com.br/cultura-lazer/emiliano-e-eleito-hotel-do-ano-por-revista-europeia/ | https://vejasp.abril.com.br/cidades/predios-inovadores-arquitetura-sao-paulo/ | https://www.wallpaper.com/travel/usa/miami/restaurants/kosushi | https://www.wallpaper.com/architecture/arthur-casas-rio-de-janeiro-apartment | https://www.wallpaper.com/lifestyle/studio-arthur-casas-mistral-wine-store-sao-paulo"
leiladionizio.com.br,https://leiladionizio.com.br/,,+5521985566399,"Av. José Silva de Azevedo Neto, 200 - bloco 6 Sl 121",Rio de Janeiro,RJ,Brazil,,"https://api.whatsapp.com/send?phone=5521985566399&text=Ol%C3%A1,%20gostaria%20de%20mais%20informa%C3%A7%C3%B5es | http://instagram.com/leiladioniziosarqinteriores | https://www.facebook.com/LeilaDioniziosArquitetura | https://www.youtube.com/channel/UCYR0WIlirON9ALJrKGKPDuQ | https://br.pinterest.com/leiladionizios"
parquedoibirapuera.org,https://www.parquedoibirapuera.org,faleconosco@urbiaparques.com.br,+551138893000,"Av. Pedro Álvares Cabral, s/n",Vila Mariana,SP,Brasil,,https://twitter.com/ibirapuerasp | https://www.instagram.com/parquedoibirapueraorg/ | https://linktr.ee/parqueibirapueraorg | https://www.ceret.com.br/ | https://www.pracapordosol.com/ | https://www.parquedocarmo.net/ | https://www.parqueecologicodotiete.com.br/ | https://www.parquevillalobos.net/ | https://www.picodojaragua.com.br/ | https://www.parquenacional.net
pratica-inc.com.br,https://pratica-inc.com.br,administrativo@praticaconstrutora.com.br,+551120423206 | +5511994226475,"Rua Bom Sucesso, 220",São Paulo,SP,BR,,https://api.whatsapp.com/send?phone=5511994226475 | https://web.facebook.com/praticaconstrutoraoficial | https://www.instagram.com/praticaconstrutoraoficial/ | https://waze.com/ul/h6gyfh45w5
ph15.com,https://ph15.com,atendimento@ph15.com,+551133863535,"Rua Escobar Ortiz, 383 Vila Nova Conceição",São Paulo,SP,Brazil,04512-050,https://www.facebook.com/ph15imoveis | https://instagram.com/ph15imoveis/ | https://youtube.com/ph15imoveis | https://twitter.com/ph15imoveis | https://api.whatsapp.com/send?phone=5511930358383&text=Gostaria+de+falar+com+um+corretor+sobre+o+im%C3%B3vel+{{codigoIndicacao}}
balaioarquitetura.com.br,https://balaioarquitetura.com.br/,contato@balaioarquitetura.com.br | parceiros@balaioarquitetura.com.br | portfolio@balaioarquitetura.com.br,+5511962292868 | +5511980513097,"Rua da Consolação, 222",São Paulo,SP,BR,,"https://www.instagram.com/balaioarquitetura | https://www.facebook.com/balaioarquitetura | https://www.linkedin.com/company/balaio-arquitetura | https://br.pinterest.com/balaioarquitetura/ | https://open.spotify.com/playlist/3lKMAsynv8BtcFBTA2raUq?si=rlzOLWkYT52pQR0JvPV7ig | https://www.youtube.com/channel/UC5u2gq6i5QS3-DTliSQJH6Q | https://api.whatsapp.com/send?phone=5511962292868&text=Ol%C3%A1,%20Balaio!%20Quero%20conversar%20com%20voc%C3%AAs. | https://api.whatsapp.com/send?phone=5511962292868&text=Ol%C3%A1%20Balaio,%20quero%20conversar%20com%20voc%C3%AAs! | https://api.whatsapp.com/send?phone=5511962292868&text=Olá, Balaio! Quero conversar com vocês! | https://web.whatsapp.com/send?phone=5511962292868&text=Olá, Balaio! Quero conversar com vocês! | https://web.whatsapp.com/send?phone=5511962292868&text=Ol%C3%A1,%20quero%20conversar%20com%20voc%C3%AAs!"
saude.sp.gov.br,https://saude.sp.gov.br,,+551130668000,"Av. Dr. Enéas Carvalho de Aguiar, 188",São Paulo,São Paulo,Brazil,05403-000,https://www.flickr.com/governosp/ | https://www.linkedin.com/company/governosp/ | https://www.tiktok.com/@governosp | https://www.youtube.com/governosp/ | https://twitter.com/governosp/ | https://www.instagram.com/governosp/ | https://www.facebook.com/governosp/ | https://www.whatsapp.com/channel/0029Va4tIbCFHWq7sOctpz23 | https://www.threads.com/@governosp
cronoshare.com.br,https://www.cronoshare.com.br,,,,,,Brasil,,https://www.instagram.com/cronoshare_brasil/ | https://www.facebook.com/CronoshareBrasil/ | https://twitter.com/cronoshare | https://www.linkedin.com/company/cronoshare | https://www.cronoshare.com | https://www.cronoshare.it | https://www.cronoshare.com.mx | https://www.cronoshare.cl
abecip.org.br,https://www.abecip.org.br,,+551132864855,"Av. Brigadeiro Faria Lima, 201, 13º andar - Conjunto 132",São Paulo,SP,Brasil,05426-100,
google.com,https://www.google.com,,,1600 Amphitheatre Parkway,Mountain View,California,USA,94043,https://x.com/googleworkspace | https://www.youtube.com/channel/UCBmwzQnSoj9b6HzNmFrg_yw/ | https://www.linkedin.com/showcase/googleworkspace/ | https://www.instagram.com/googleworkspace/ | https://www.facebook.com/googleworkspace/
blog.i9vale.com.br,https://blog.i9vale.com.br,contato@i9vale.com.br,+551230215100,"Avenida São João, 2375",São José dos Campos,SP,BR,12242-000,https://www.facebook.com/i9vale | https://twitter.com/i9vale | https://www.instagram.com/i9vale | https://www.youtube.com/c/i9valeImóveis | https://www.linkedin.com/in/i9vale | https://web.whatsapp.com/send?phone=551230215100 | https://www.i9vale.com.br/privacidade
planoeplano.com.br,https://www.planoeplano.com.br,vizinho@planoeplano.com.br | promocao@planoeplano.com.br | imprensaplanoeplano@bcw-global.com | sac@apegratis.com.br | privacidade@planoeplano.com.br | imprensa@planoeplano.com.br,+551143028050 | +5511957718536 | +551140957500 | +551148374040,"Rua Gerivatiba, 207",São Paulo,SP,Brasil,05501-030,https://www.instagram.com/planoeplano/ | https://www.tiktok.com/@planoeplano | https://www.youtube.com/@PlanoePlano | https://br.linkedin.com/company/planoeplano | https://www.facebook.com/construtoraplanoeplano/ | https://br.pinterest.com/planoeplano/ | https://www.youtube.com/channel/UCHTnllKnEtCEmoHAfsXRkXg | https://open.spotify.com/user/sgcjbqxebgl2ell6lmm4lvmm9?si=U90VyID0Q-CRv8BhjepHZw | https://www.apegratis.com.br/ | https://vimeo.com/planoeplano
udc.edu.br,https://www.udc.edu.br,,+554535236900,"Rua Castelo Branco, 349",Foz do Iguaçu,Pr,Brazil,,https://www.facebook.com/udcfaculdades | https://www.youtube.com/channel/UClWDoXZzTIPtBb_V1ETOHIg/videos | https://www.linkedin.com/company/udcfaculdades | https://www.instagram.com/udc_faculdades/
keepingarquitetura.com.br,https://www.keepingarquitetura.com.br,contato@keepingarquitetura.com.br,+551136244345 | +551125070489,"Rua Augusto Tolle, 771 – sala 110",São Paulo,SP,Brazil,,https://www.instagram.com/keeping.arquitetura/ | https://www.youtube.com/channel/UCzzIOUe56WAoWViakL65x2Q | https://wa.me/551136244345 | https://api.whatsapp.com/send?phone=551136244345&text=Ol%C3%A1!%20Acessei%20o%20site%20e%20quero%20falar%20sobre%20o%20meu%20projeto%20com%20a%20Keeping%20Arquitetura! | https://web.whatsapp.com/send?phone=551136244345
alvorada.arq.br,https://www.alvorada.arq.br,info@alvorada.arq.br,,,,,,,https://www.instagram.com/alvoradaarquitetos/
plaenge.com.br,https://www.plaenge.com.br/,,+554133171700 | +554332941000 | +554432937000 | +556733121000 | +556536167100 | +551937271200 | +554732051050 | +56452647178 | +56232249593 | +551130402500 | +555132474240,,,,,,"https://api.whatsapp.com/send?phone=554133171717&text=Ola, tudo bem? Gostaria de conhecer mais sobre os imoveis em Curitiba | https://api.whatsapp.com/send?phone=554332941500&text=Ola, tudo bem? Gostaria de conhecer mais sobre os imoveis em Londrina | https://api.whatsapp.com/send?phone=554432937000&text=Ola, tudo bem? Gostaria de conhecer mais sobre os imoveis em Maringa | https://api.whatsapp.com/send?phone=556733229600&text=Ola, tudo bem? Gostaria de conhecer mais sobre os imoveis em Campo Grande | https://api.whatsapp.com/send?phone=556536167171&text=Ola, tudo bem? Gostaria de conhecer mais sobre os imoveis em Cuiaba | https://api.whatsapp.com/send?phone=551937271200&text=Ola, tudo bem? Gostaria de conhecer mais sobre os imoveis em Campinas | https://api.whatsapp.com/send?phone=551130402500&text=Ola, tudo bem? Gostaria de conhecer mais sobre os imoveis em Sao Paulo | https://api.whatsapp.com/send?phone=554732051070&text=Ola, tudo bem? Gostaria de conhecer mais sobre os imoveis em Joinville | https://api.whatsapp.com/send?phone=555132474240&text=Ola, tudo bem? Gostaria de conhecer mais sobre os imoveis em Porto Alegre | https://www.facebook.com/plaenge | https://instagram.com/plaenge | https://www.youtube.com/user/construtoraplaenge | https://www.linkedin.com/company/plaenge/"
archproject.com.br,https://archproject.com.br,atendimento@archproject.com.br,+551140409003,,,,,,https://api.whatsapp.com/send?phone=551140409003&text=Seja%20muito(a)%20bem-vindo(a).Por%20favor%2C%20deixe%20sua%20mensagem. | https://web.whatsapp.com/send?phone=551140409003 | https://g.co/kgs/GCSMmXi | https://g.co/kgs/r2GDixr | https://g.co/kgs/4U2GK3r
vilaimperialimoveis.com.br,https://vilaimperialimoveis.com.br,,+551124292193 | +5511964600321,"Av Prudente de Moraes, 242",Itu,SP,BR,,https://www.youtube.com/channel/UCcrlvJZgjQ-5y1qiopBNmdQ | https://www.instagram.com/vilaimperialimoveis/ | https://api.whatsapp.com/send?phone=5511964600321 | https://www.facebook.com/Vila-Imperial-Im%C3%B3veis-1946411012356230
studionovak.com.br,https://studionovak.com.br/,contato@studionovak.com.br,+551125012002,"Rua Clodomiro Amazonas, 1099 sala 71",São Paulo,SP,Brasil,,https://www.instagram.com/studionovak/ | https://br.linkedin.com/company/n2r-arquitetura-e-interiores | https://wa.me/551125012002?text=Ol%C3%A1%20Ana%20%26%20M%C3%A1rcio%2C%20quero%20conhecer%20mais%20o%20Studio%20Novak%20
guiadacarreira.com.br,https://www.guiadacarreira.com.br,,+558009427777,,,,,,https://api.whatsapp.com/send?phone=558009427777
espaconovo.com,https://espaconovo.com/,espaconovo@espaconovo.com,+5511991831205 | +551130516007,"Rua Teixeira da Silva, 329",São Paulo,SP,Brazil,04002-031,https://www.instagram.com/espaconovoarq/ | https://wa.me/5511991831205 | https://www.facebook.com/espaconovoarq
architectsoffice.co,https://www.architectsoffice.co,,,,,,,,https://www.instagram.com/architectsoffice.co | https://br.linkedin.com/company/architects-office | https://br.pinterest.com/architectsoffice__/ | https://www.youtube.com/channel/UClJnWpmIjFxGZ9ZwcbjwOEQ | https://www.instagram.com/architectsoffice__ | https://www.youtube.com/@architectsofficesp9358 | https://awards.re-thinkingthefuture.com/age-360-building-architects-office-triptyque-architecture/ | https://backup.ag7.co/age360-has-reached-the-final-round-of-the-if-design-award-2021/ | https://architectureprize.com/winners/2020_hm.php
glassdoor.com.br,https://www.glassdoor.com.br,help@glassdoor.com,,,,,,,
istoedinheiro.com.br,https://istoedinheiro.com.br,,,,,,,,https://www.facebook.com/sharer/sharer.php | https://twitter.com/intent/tweet | https://api.whatsapp.com/send | http://www.linkedin.com/shareArticle
officeconnection.com.br,https://www.officeconnection.com.br/,gustavo@ralestrategia.com.br,+5511983850223,"Rua Irmã Gabriela, 51",São Paulo,SP,Brasil,,https://www.instagram.com/officeconnection/ | https://br.linkedin.com/company/office-connection-arquitetura-corporativa | https://api.whatsapp.com/send?text=https%3A%2F%2Fwww.officeconnection.com.br%2F | https://www.youtube.com/channel/UCD3OkyKhY0UUn9zvauNAihw
studiomeraki.com.br,https://studiomeraki.com.br,contato@studiomeraki.com.br,+551143184249 | +551143184250 | +5511992572098,"Alameda Terracota, 185 conj. 906",São Caetano do Sul,SP,Brasil,,"https://api.whatsapp.com/send?phone=5511992572098&text=Ol%C3%A1!%20Gostaria%20de%20tirar%20algumas%20d%C3%BAvidas!%20(Mensagem%20enviada%20do%20site) | https://br.pinterest.com/studiomerakibr/ | https://www.facebook.com/StudioMeraki.com.br | https://www.instagram.com/studiomerakibr/?hl=pt | https://api.whatsapp.com/send?phone=5511992572098&text=Ol%C3%A1,%20gostaria%20de%20um%20or%C3%A7amento%20(mensagem%20enviada%20atrav%C3%A9s%20do%20site). | https://goo.gl/maps/mQpjddUxZnXbyfgX6 | https://api.whatsapp.com/send?phone=5511992572098&text=Ol%C3%A1,%20gostaria%20de%20um%20or%C3%A7amento%20sobre%20Gerenciamento de Obras%20(mensagem%20enviada%20atrav%C3%A9s%20do%20site). | https://api.whatsapp.com/send?phone=5511992572098&text=Ol%C3%A1,%20gostaria%20de%20um%20or%C3%A7amento%20sobre%20Projeto de arquitetura Corporativa e Comercial%20(mensagem%20enviada%20atrav%C3%A9s%20do%20site). | https://api.whatsapp.com/send?phone=5511992572098&text=Ol%C3%A1,%20gostaria%20de%20um%20or%C3%A7amento%20sobre%20Design Mobiliário%20(mensagem%20enviada%20atrav%C3%A9s%20do%20site)."
dezembro.arq.br,https://www.dezembro.arq.br,info@dezembro.arq.br,+5511943628313,"R. Artur de Azevedo, 1767 - Conjunto 37",São Paulo,SP,Brazil,05404-014,"https://www.instagram.com/dezembro_arquitetos/ | https://br.linkedin.com/company/dezembro-arquitetos | https://api.whatsapp.com/send?phone=5511943628313&text=Olá, vim pelo site e quero fazer um orçamento para um Projeto."
fratta.com.br,https://www.fratta.com.br,sac@fratta.com.br | comercial@fratta.com.br | comercial1@fratta.com.br,+551155551752 | +551150611666 | +551149021888 | +551155756107 | +551149911323,,São Paulo,SP,BR,,https://facebook.com/construtorafratta | https://instagram.com/frattaconstrutora | https://www.youtube.com/@frattaconstrutoraeincorpor5747 | https://br.linkedin.com/company/fratta-construtora-e-incorporadora-ltda | https://wa.me/+5511947191174
vittaresidencial.com.br,https://vittaresidencial.com.br/,,+558007617102 | +551638784700 | +551634568801,,,,,,https://www.facebook.com/vittaresidencial | https://www.instagram.com/vittaresidencial | https://www.linkedin.com/company/vitta-residencial | https://www.youtube.com/user/vittaresidencial | https://api.whatsapp.com/send?phone=558007617102
apartamento203.com.br,https://www.apartamento203.com.br,contato@apartamento203.com.br,,,,,,,https://www.instagram.com/apartamento_203/ | https://www.facebook.com/203apartamento | https://twitter.com/Apartamento203 | https://br.pinterest.com/apartamento203/ | https://apartamento203.com/mesaposta
areaincorp.com.br,https://areaincorp.com.br,vendas@areaincorp.com.br,+551121296986 | +5511997176060,Rua Teixeira da Silva 660,São Paulo,SP,Brasil,04002011,https://api.whatsapp.com/send?phone=5511997176060 | https://facebook.com/areaincorp/ | https://www.instagram.com/areaincorporadora/
residencialviladamata.com.br,https://residencialviladamata.com.br,associacaoviladamata@gmail.com | clubedegolfviladamata@gmail.com | taxaquara@uol.com.br,+551147141090 | +5511998885229 | +551147140691 | +5511944838825,"Estr. Mun. Darcy Penteado, 2051",São Roque,SP,Brazil,18146-850,https://www.instagram.com/clubedegolfeviladamata/ | https://www.facebook.com/profile.php?id=100012006348284 | https://www.linkedin.com/company/residencial-vila-da-mata/ | https://www.youtube.com/channel/UC6iRBDpW4zs5VEj7jMINhrw | https://wa.me/5511944838825
infomoney.com.br,https://www.infomoney.com.br,,+551130043700 | +558007233700,,,,,,https://www.youtube.com/channel/UCxm0tptjIc76-i26EKQ9NpA | https://whatsapp.com/channel/0029VaHC3PWJpe8XVqUquy1f | https://www.instagram.com/infomoney/ | https://www.facebook.com/InfoMoney | https://twitter.com/infomoney | https://www.linkedin.com/company/infomoney/ | https://t.me/infomoney_noticias | https://www.tiktok.com/@infomoney | https://www.youtube.com/infomoney
paddan.com.br,https://paddan.com.br,,+551149795283,"Av. Dom Pedro II, 620 - Sala 131",Santo André,SP,Brazil,09080-000,https://www.facebook.com/pages/Paddan-Incorporadora-e-Construtora/313951162134919?fref=ts | https://www.instagram.com/paddan.incorporadora/ | https://www.youtube.com/@paddanincorporadora
superlimao.com.br,https://www.superlimao.com.br,contato@superlimao.com.br,+551135188919,"R. Aspicuelta, 205 Vila Madalena",São Paulo,SP,Brazil,05433-010,https://www.linkedin.com/company/superlimao/ | https://www.instagram.com/superlimao/
harmoniadavila.com.br,https://harmoniadavila.com.br,,+551135004493,"Rua Harmonia, 1.201 Vila Madalena",Vila Madalena,,,,https://www.facebook.com/Harmonia-da-Vila-108904344718784 | https://www.instagram.com/harmonia_da_vila/ | https://api.whatsapp.com/send?phone=Contato via Whatsapp
iab.org.br,https://iab.org.br/,iab@iab.org.br | presidente@iab.org.br | vicepresidente@iab.org.br | secretariageral@iab.org.br | diretoriacultural@iab.org.br | admfinanceiro@iab.org.br | vprelacoesinstitucionais@iab.org.br | vpacoesafirmativas@iab.org.br | vpcentrooeste@iab.org.br | vpnordeste@iab.org.br | vpnorte@iab.org.br | vpsudeste@iab.org.br | vpsul@iab.org.br | iab-ba@iab-ba.org.br | iabce@iabce.org.br | iabdf@iabdf.org.br | iabmaster@iab-es.org.br | iab.ma@live.com | faleconosco@iab-ma.org.br | iab@iabmg.org.br | iabparaiba@gmail.com | contato@iabpb.org.br | iabpr@iabpr.org.br | iabpe@iabpe.org.br | iab.pernambuco@gmail.com | iabrj@iabrj.org.br | secretaria@iabrn.org.br | iabrs@iabrs.org.br | secretaria@iab-sc.org.br | iabsp@iabsp.org.br | iabse@infonet.com.br,+558532835454 | +5582993080418 | +557133351195 | +556132235903 | +556132253459 | +5527988189963 | +559888494214 | +556733259096 | +5567999845924 | +553132256408 | +554132436464 | +558132221576 | +552125574480 | +552125574192 | +5584991368530 | +555132122552 | +554832244428 | 32592867 | +551132596866 | +551132596149,,,,,,https://www.youtube.com/playlist?list=PL3rWsPlXsix5-mCzlP1ZhFrbETfnT6ssp | https://www.facebook.com/iab.org.br | https://www.instagram.com/iab_brasil/ | https://twitter.com/IAB_Brasil?s=20 | http://youtube.com/c/IABDN/featured | http://www.iabal.org.br | https://www.facebook.com/iab.alagoas | https://www.picuki.com/profile/iab.alagoas | https://www.instagram.com/iab_am/ | http://www.iab-ba.org.br | https://www.iab-ba.org.br/categoria/blog/ | https://www.instagram.com/iab_ba/ | https://www.facebook.com/iabbahia/ | http://www.iabce.org.br | https://www.instagram.com/iabce | https://www.facebook.com/iabceara | https://twitter.com/iabce | http://iabce.blogspot.com | https://www.youtube.com/iabce | http://www.iabdf.org.br | https://www.instagram.com/iab.df/ | https://www.facebook.com/iabdf | https://www.youtube.com/c/iabdf/featured | http://www.iab-es.org.br | https://www.facebook.com/iabespiritosanto | https://www.instagram.com/iabes | https://www.youtube.com/channel/UC5N_LXaYg4_dBMcg_fZ0RIA/featured | http://www.iab-ma.org.br | https://pt-br.facebook.com/institutodearquitetosdobrasilmaranhao/ | https://www.instagram.com/iab_ma | https://iabms.org.br | https://twitter.com/iabmscg | https://www.facebook.com/iabms2000 | https://www.instagram.com/iab_ms | http://www.iabmg.org.br | https://www.facebook.com/IAB.MG | https://www.instagram.com/iabmg | http://www.iabpb.org.br | https://www.facebook.com/iabpb | https://www.instagram.com/iabpb/ | https://twitter.com/iabpb | http://www.iabpr.org.br | https://www.facebook.com/iab.parana | https://twitter.com/IABParana | https://www.instagram.com/iabpr.maringa | https://www.facebook.com/iab.pe | https://www.instagram.com/iab.pe/?hl=pt-br | http://www.iabrj.org.br | https://www.facebook.com/iabrj | https://www.instagram.com/iab.rj | https://linktr.ee/iab.rj | http://www.iabrn.org.br | https://www.facebook.com/iabrn | https://twitter.com/iabrn | https://www.facebook.com/IABRS | http://www.iab-rs.org.br | https://issuu.com/iab-rs | https://www.youtube.com/user/iabrstv | https://www.youtube.com/user/iabrstv/featured | https://www.instagram.com/iab_roraima | https://www.facebook.com/https://web.facebook.com/iabsc | https://www.instagram.com/https://www.instagram.com/iabsantacatarina | http://www.iabsp.org.br | https://www.facebook.com/iabsp | https://www.instagram.com/iab.sp/ | https://www.youtube.com/iabsp | https://twitter.com/iabsp | http://www.iabse.org.br | https://www.facebook.com/iabsergipe | https://www.instagram.com/iab.se
